"Бренд","MPN","Наименование продукта","Цена","URL-адрес страницы","Данные о наличии продукта","Категория товара","Оценка товара","Количество отзывов"
"Beko","RFSK215T01S","Морозильник Beko RFSK 215T01 S",4694750,"https://goodzone.uz/product/morozilnik-beko-rfsk-215t01-s",0,"Морозильники",0,0
"Beko","RFSK266T01W","Морозильник Beko RFSK266T01W",5011250,"https://goodzone.uz/product/morozilnik-beko-rfsk266t01w",0,"Морозильники",0,0
"Beko","RFNK290T21W","Морозильник Beko RFNK290T21W",5538750,"https://goodzone.uz/product/morozilnik-beko-rfnk290t21w",0,"Морозильники",0,0
"Beko","BKS 5316 T","Пылесос Beko BKS 5316 T",1477000,"https://goodzone.uz/product/pylesos-beko-bks-5316-t",7,"Пылесосы",0,0
"Beko","BKS 9220 T","Пылесос Beko BKS 9220 T",1582500,"https://goodzone.uz/product/pylesos-beko-bks-9220-t",0,"Пылесосы",0,0
"Remax","RC-043m","Кабель Remax RC-043m",36925,"https://goodzone.uz/product/kabel-remax-rc-043m",0,"Аксессуары для смартфонов",0,0
"Remax","RC-054m","Кабель Remax RC-054m",52750,"https://goodzone.uz/product/kabel-remax-rc-054m",5,"Аксессуары для смартфонов",0,0
"Remax","RC-025T","Кабель Remax RC-025T",47475,"https://goodzone.uz/product/kabel-remax-rc-025t",0,"Аксессуары для смартфонов",0,0
"Apple","MH-021 AUX","Кабель Apple MH-021 AUX",62100,"https://goodzone.uz/product/kabel-apple-mh-021-aux",0,"Аксессуары для смартфонов",0,0
"Remax","RC-054a","Кабель Remax RC-054a",52750,"https://goodzone.uz/product/kabel-remax-rc-054a",1,"Аксессуары для смартфонов",0,0
"Hoco","U42","Кабель Hoco U42",36925,"https://goodzone.uz/product/kabel-hoco-u42",0,"Аксессуары для смартфонов",0,0
"Earldom","EC-001 i","Кабель Earldom EC-001 i",23210,"https://goodzone.uz/product/kabel-earldom-ec-001-i",0,"Аксессуары для смартфонов",0,0
"Hoco","X20 Flash type-c (L=1M) Black","Кабель Hoco X20 Flash type-c (L=1M) Black",14770,"https://goodzone.uz/product/kabel-hoco-x20-flash-type-c-l-1m-black",1,"Аксессуары для смартфонов",0,0
"Remax","RC-139 (micro)","Кабель Remax RC-139 (micro)",31650,"https://goodzone.uz/product/kabel-remax-rc-139-micro",1,"Аксессуары для смартфонов",0,0
"Remax","RC-139 (lightnig)","Кабель Remax RC-139 (lightnig)",31650,"https://goodzone.uz/product/kabel-remax-rc-139-lightnig",3,"Аксессуары для смартфонов",0,0
"Hoco","UPA12 AUX","Кабель Hoco UPA12 AUX",21100,"https://goodzone.uz/product/kabel-hoco-upa12-aux",11,"Аксессуары для смартфонов",0,0
"Hoco","X45","Кабель Hoco X45",23210,"https://goodzone.uz/product/kabel-hoco-x45",0,"Аксессуары для смартфонов",0,0
"Remax","RC-158i","Кабель Remax RC-158i",58025,"https://goodzone.uz/product/kabel-remax-rc-158i",0,"Аксессуары для смартфонов",0,0
"Hoco","UPA15 AUX","Кабель Hoco UPA15 AUX",26375,"https://goodzone.uz/product/kabel-hoco-upa15-aux",3,"Аксессуары для смартфонов",0,0
"MSI","H310 PRO-VD PLUS","Материнская плата MSI H310 PRO-VD PLUS",791250,"https://goodzone.uz/product/materinskaya-plata-msi-h310-pro-vd-plus",1,"Материнские платы",0,0
"Gigabyte","H310 H2.0","Материнская плата Gigabyte H310 H2.0",791250,"https://goodzone.uz/product/materinskaya-plata-gigabyte-h310-h2-0",1,"Материнские платы",0,0
"Gigabyte","Z370P D3","Материнская плата Gigabyte Z370P D3",1582500,"https://goodzone.uz/product/materinskaya-plata-gigabyte-z370p-d3",2,"Материнские платы",0,0
"Esonic","H61 FFL","Материнская плата Esonic H61 FFL",390350,"https://goodzone.uz/product/materinskaya-plata-esonic-h61-ffl",0,"Материнские платы",0,0
"Asus","PRIME B450M-K","Материнская плата Asus PRIME B450M-K",1160500,"https://goodzone.uz/product/materinskaya-plata-asus-prime-b450m-k",2,"Материнские платы",0,0
"Asus","PRIME B450-PLUS","Материнская плата Asus PRIME B450-PLUS",1593050,"https://goodzone.uz/product/materinskaya-plata-asus-prime-b450-plus",2,"Материнские платы",0,0
"Asus","TUF H310-PLUS GAMING R2.0","Материнская плата Asus TUF H310-PLUS GAMING R2.0",1287100,"https://goodzone.uz/product/materinskaya-plata-asus-tuf-h310-plus-gaming-r2-0",2,"Материнские платы",0,0
"Asus","TUF B360-PLUS GAMING","Материнская плата Asus TUF B360-PLUS GAMING",1582500,"https://goodzone.uz/product/materinskaya-plata-asus-tuf-b360-plus-gaming",2,"Материнские платы",0,0
"Asus","ROG B360-G GAMING","Материнская плата Asus ROG B360-G GAMING",1571950,"https://goodzone.uz/product/materinskaya-plata-asus-rog-b360-g-gaming",2,"Материнские платы",0,0
"Asus","ROG B450-F GAMING","Материнская плата Asus ROG B450-F GAMING",1983400,"https://goodzone.uz/product/materinskaya-plata-asus-rog-b450-f-gaming",2,"Материнские платы",0,0
"Polaris","PHC 2501","Машинка для стрижки волос Polaris PHC 2501",200450,"https://goodzone.uz/product/mashinka-dlya-strizhki-volos-polaris-phc-2501",0,"Машинки для стрижки волос",0,0
"Samsung","ME81KRW-1KBW","Микроволновая печь Samsung ART ME81KRW-1KBW",1086650,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-art-me81krw-1kbw",3,"Микроволновые печи",0,0
"Samsung","ME83KRS-1KBW","Микроволновая печь Samsung ART ME83KRS-1KBW",1139400,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-art-me83krs-1kbw",1,"Микроволновые печи",0,0
"Samsung","MS23F302TAKKBW","Микроволновая печь Samsung art MS23F302TAKKBW",1360950,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-art-ms23f302takkbw",0,"Микроволновые печи",0,0
"Samsung","ME81MRTB","Микроволновая печь Samsung ME81MRTB",1160500,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-me81mrtb",3,"Микроволновые печи",5,1
"Samsung","MC28H5135CK","Микроволновая печь Samsung MC28H5135CK",2268250,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-mc28h5135ck",0,"Микроволновые печи",0,0
"Remax","RC-134i lighting","Кабель Remax RC-134i lighting",11605,"https://goodzone.uz/product/kabel-remax-rc-134i-lighting",0,"Аксессуары для смартфонов",0,0
"Remax","RC-134i Type-C","Кабель Remax RC-134i Type-C",11605,"https://goodzone.uz/product/kabel-remax-rc-134i-type-c",4,"Аксессуары для смартфонов",0,0
"Remax","RC-064m","Кабель Remax RC-064m",52750,"https://goodzone.uz/product/kabel-remax-rc-064m",0,"Аксессуары для смартфонов",0,0
"Remax","RC-064a","Кабель Remax RC-064a",52750,"https://goodzone.uz/product/kabel-remax-rc-064a",1,"Аксессуары для смартфонов",0,0
"Remax","RC-082m","Кабель Remax RC-082m",47475,"https://goodzone.uz/product/kabel-remax-rc-082m",5,"Аксессуары для смартфонов",0,0
"Remax","RC-047a","Кабель Remax RC-047a",36925,"https://goodzone.uz/product/kabel-remax-rc-047a",2,"Аксессуары для смартфонов",0,0
"Remax","RC-044a","Кабель Remax RC-044a",44310,"https://goodzone.uz/product/kabel-remax-rc-044a",3,"Аксессуары для смартфонов",0,0
"Remax","RC-044m","Кабель Remax RC-044m",26375,"https://goodzone.uz/product/kabel-remax-rc-044m",0,"Аксессуары для смартфонов",0,0
"OLMIO","38849","Кабель DELUXE, USB 2.0 - lightning белый OLMIO 38849",52750,"https://goodzone.uz/product/kabel-deluxe-usb-2-0-lightning-belyi-olmio-38849",0,"Аксессуары для смартфонов",0,0
"OLMIO","38854","Кабель DELUXE, USB 2.0 - microUSB синий OLMIO 38854",63300,"https://goodzone.uz/product/kabel-deluxe-usb-2-0-microusb-sinii-olmio-38854",1,"Аксессуары для смартфонов",0,0
"OLMIO","38853","Кабель DELUXE, USB 2.0 - microUSB черный OLMIO 38853",63300,"https://goodzone.uz/product/kabel-deluxe-usb-2-0-microusb-chernyi-olmio-38853",0,"Аксессуары для смартфонов",0,0
"OLMIO","38646","Кабель HD, USB 2.0 - microUSB серый OLMIO 38646",52750,"https://goodzone.uz/product/kabel-hd-usb-2-0-microusb-seryi-olmio-38646",0,"Аксессуары для смартфонов",0,0
"Bosch","TTA2010","Чайник чаеварка Bosch TTA2010",706850,"https://goodzone.uz/product/chainik-chaevarka-bosch-tta2010",4,"Электрочайники",0,0
"Hoco","UA13","Кабель HDMI to TV Hoco UA13",147700,"https://goodzone.uz/product/kabel-hdmi-to-tv-hoco-ua13",2,"Аксессуары для смартфонов",0,0
"OLMIO","39051","Кабель SOLID, USB 2.0 - lightning индиго OLMIO 39051",52750,"https://goodzone.uz/product/kabel-solid-usb-2-0-lightning-indigo-olmio-39051",0,"Аксессуары для смартфонов",0,0
"OLMIO","39052","Кабель SOLID, USB 2.0 - microUSB индиго OLMIO 39052",52750,"https://goodzone.uz/product/kabel-solid-usb-2-0-microusb-indigo-olmio-39052",0,"Аксессуары для смартфонов",0,0
"OLMIO","39055","Кабель SOLID, USB 2.0 - microUSB капучино OLMIO 39055",52750,"https://goodzone.uz/product/kabel-solid-usb-2-0-microusb-kapuchino-olmio-39055",0,"Аксессуары для смартфонов",0,0
"OLMIO","39049","Кабель SOLID, USB 2.0 - microUSB титановый OLMIO 39049",52750,"https://goodzone.uz/product/kabel-solid-usb-2-0-microusb-titanovyi-olmio-39049",1,"Аксессуары для смартфонов",0,0
"Bosch","TWK7808","Чайник Bosch TWK7808",654100,"https://goodzone.uz/product/chainik-bosch-twk7808",2,"Электрочайники",0,0
"Bosch","TWK6A011","Чайник Bosch TWK6A011",495850,"https://goodzone.uz/product/chainik-bosch-twk6a011",0,"Электрочайники",0,0
"Bosch","TWK6A013","Чайник Bosch TWK6A013",506400,"https://goodzone.uz/product/chainik-bosch-twk6a013",0,"Электрочайники",0,0
"OLMIO","38649","Кабель STEELY, USB 2.0 - lightning, 1.2м OLMIO 38649",73850,"https://goodzone.uz/product/kabel-steely-usb-2-0-lightning-1-2m-olmio-38649",0,"Аксессуары для смартфонов",0,0
"OLMIO","38896","Кабель USB 2.0 - 3-в-1, microUSB/lightning/typeC OLMIO 38896",52750,"https://goodzone.uz/product/kabel-usb-2-0-3-v-1-microusb-lightning-typec-olmio-38896",0,"Аксессуары для смартфонов",0,0
"OLMIO","38657","Кабель USB 2.0 - microUSB белый, плоский OLMIO 38657",36925,"https://goodzone.uz/product/kabel-usb-2-0-microusb-belyi-ploskii-olmio-38657",0,"Аксессуары для смартфонов",0,0
"OLMIO","38660","Кабель USB 2.0 - microUSB черный OLMIO 38660",42200,"https://goodzone.uz/product/kabel-usb-2-0-microusb-chernyi-olmio-38660",0,"Аксессуары для смартфонов",0,0
"OLMIO","38693","Кабель USB 2.0 - microUSB черный OLMIO 38693",31650,"https://goodzone.uz/product/kabel-usb-2-0-microusb-chernyi-olmio-38693",0,"Аксессуары для смартфонов",0,0
"OLMIO","38658","Кабель USB 2.0 - microUSB черный, плоский OLMIO 38658",36925,"https://goodzone.uz/product/kabel-usb-2-0-microusb-chernyi-ploskii-olmio-38658",0,"Аксессуары для смартфонов",0,0
"Hoco","X24","Кабель для Apple Hoco X24",21100,"https://goodzone.uz/product/kabel-dlya-apple-hoco-x24",3,"Аксессуары для смартфонов",0,0
"Hoco","X1 Rapid 1M (white)","Кабель для Apple Hoco X1 Rapid 1M (white)",26375,"https://goodzone.uz/product/kabel-dlya-apple-hoco-x1-rapid-1m-white",1,"Аксессуары для смартфонов",0,0
"Hoco","X15 Quick (white)","Кабель для IP8 Hoco X15 Quick (white)",36925,"https://goodzone.uz/product/kabel-dlya-ip8-hoco-x15-quick-white",3,"Аксессуары для смартфонов",0,0
"Cablexpert","CCP-USB2-AMCM-6","Кабель соединительный 1.8 m (Телефонный  Type-C) Cablexpert CCP-USB2-AMCM-6",21100,"https://goodzone.uz/product/kabel-soedinitelnyi-1-8-m-telefonnyi-type-c-cablexpert-ccp-usb2-amcm-6",2,"Аксессуары для смартфонов",0,0
"Cablexpert","CC-HDMI4-30M","Кабель соединительный Communication cable, 3.0 m Cablexpert CC-HDMI4-30M",559150,"https://goodzone.uz/product/kabel-soedinitelnyi-communication-cable-3-0-m-cablexpert-cc-hdmi4-30m",2,"Аксессуары",0,0
"KUKMARA","к34","Казан с крышкой-сковородой KUKMARA к34",155250,"https://goodzone.uz/product/kazan-s-kryshkoi-skovorodoi-kukmara-k34",0,"Казаны",0,0
"KUKMARA","к44","Казан с крышкой-сковородой KUKMARA к44",208890,"https://goodzone.uz/product/kazan-s-kryshkoi-skovorodoi-kukmara-k44",3,"Казаны",0,0
"Kingston","FCR-MLG4","Картридер Kingston FCR-MLG4",158250,"https://goodzone.uz/product/kartrider-kingston-fcr-mlg4",0,"Картридеры",0,0
"Kingston","FCR-ML3C","Картридер Kingston FCR-ML3C",189900,"https://goodzone.uz/product/kartrider-kingston-fcr-ml3c",1,"Картридеры",0,0
"Kingston","MLWG3ER","Картридер Kingston MLWG3ER",506400,"https://goodzone.uz/product/kartrider-kingston-mlwg3er",1,"Картридеры",0,0
"KUKMARA","к31tse","Кастрюля KUKMARA к31tse",200450,"https://goodzone.uz/product/kastryulya-kukmara-k31tse",0,"Кастрюли",0,0
"Samsung","MS23J5133AM","Микроволновая печь Samsung MS23J5133AM",1466450,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-ms23j5133am",0,"Микроволновые печи",0,0
"Goodwell","GMW25B7XFGH","Микроволновая печь Goodwell GMW25B7XFGH",2110000,"https://goodzone.uz/product/mikrovolnovaya-pech-goodwell-gmw25b7xfgh",0,"Микроволновые печи",0,0
"Beko","MOF20110B","Микроволновая печь Beko MOF20110B",1202700,"https://goodzone.uz/product/mikrovolnovaya-pech-beko-mof20110b",0,"Микроволновые печи",0,0
"Beko","-","Микроволновая печь Beko MOB20231BG",2004500,"https://goodzone.uz/product/mikrovolnovaya-pech-beko-mob20231bg",1,"Микроволновые печи",0,0
"Samsung","MC32K7055CK/BW","Микроволновая печь Samsung MC32K7055CK/BW",2321000,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-mc32k7055ck-bw",2,"Микроволновые печи",0,0
"Samsung","ME88SUT","Микроволновая печь Samsung ME88SUT",1255450,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-me88sut",4,"Микроволновые печи",0,0
"Goodwell","GMW3035BG","Микроволновая печь Goodwell GMW3035BG",2426500,"https://goodzone.uz/product/mikrovolnovaya-pech-goodwell-gmw3035bg",0,"Микроволновые печи",0,0
"Samsung","ME88SUB","Микроволновая печь Samsung ME88SUB",1255450,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-me88sub",3,"Микроволновые печи",0,0
"KUKMARA","жга31а","Кастрюля-жаровня KUKMARA жга31а",286960,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhga31a",0,"Кастрюли",0,0
"Beko","MGB25333BG","Микроволновая печь Beko MGB25333BG",3059500,"https://goodzone.uz/product/mikrovolnovaya-pech-beko-mgb25333bg",0,"Микроволновые печи",0,0
"KUKMARA","жгг41а","Кастрюля-жаровня KUKMARA жгг41а",310170,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgg41a",2,"Кастрюли",0,0
"Samsung","GE83MRTS/BW","Микроволновая печь Samsung GE83MRTS/BW",1624700,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-ge83mrts-bw",0,"Микроволновые печи",0,0
"KUKMARA","жгг31а","Кастрюля-жаровня KUKMARA жгг31а",286960,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgg31a",3,"Кастрюли",0,0
"Samsung","MS23F302TAKKBW (ART)","Микроволновая печь Samsung ART MS23F302TAKKBW (ART)",1434800,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-art-ms23f302takkbw-art",1,"Микроволновые печи",0,0
"KUKMARA","жго41а","Кастрюля-жаровня KUKMARA жго41а",310170,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgo41a",0,"Кастрюли",0,0
"Goodwell","GMW25B8BGT","Микроволновая печь Goodwell GMW25B8BGT",2532000,"https://goodzone.uz/product/mikrovolnovaya-pech-goodwell-gmw25b8bgt",0,"Микроволновые печи",0,0
"Kuppersberg","HMW 393 B","Встраиваемая микроволновая печь Kuppersberg HMW 393 B",5380500,"https://goodzone.uz/product/vstraivaemaya-mikrovolnovaya-pech-kuppersberg-hmw-393-b",2,"Микроволновые печи",0,0
"Kuppersberg","RMW 393 B","Микроволновая печь Kuppersberg RMW 393 B",5380500,"https://goodzone.uz/product/mikrovolnovaya-pech-kuppersberg-rmw-393-b",1,"Микроволновые печи",0,0
"Kuppersberg","RMW 393 C Bronze","Встраиваемая микроволновая печь RMW 393 C Bronze",5380500,"https://goodzone.uz/product/vstraivaemaya-mikrovolnovaya-pech-rmw-393-c-bronze",1,"Микроволновые печи",0,0
"itimat","K-4500","Мини-печь itimat K-4500",706850,"https://goodzone.uz/product/mini-pech-itimat-k-4500",1,"Мини-печи",0,0
"itimat","K-4500 CG","Мини-печь itimat CORONA K-4500 CG",833450,"https://goodzone.uz/product/mini-pech-itimat-corona-k-4500-cg",0,"Мини-печи",0,0
"Bosch","TWK7804","Чайник Bosch TWK7804",654100,"https://goodzone.uz/product/chainik-bosch-twk7804",2,"Электрочайники",0,0
"Bosch","TWK8611P","Чайник Bosch TWK8611P",917850,"https://goodzone.uz/product/chainik-bosch-twk8611p",1,"Электрочайники",0,0
"Bosch","TWK6A813","Чайник Bosch TWK6A813",664650,"https://goodzone.uz/product/chainik-bosch-twk6a813",0,"Электрочайники",0,0
"Nikai","NK662N","Чайник Nikai NK662N",242650,"https://goodzone.uz/product/chainik-nikai-nk662n",0,"Электрочайники",0,0
"Beko","WKM6226I","Чайник Beko WKM6226I",453650,"https://goodzone.uz/product/chainik-beko-wkm6226i",0,"Электрочайники",0,0
"Beko","WKD6246W","Чайник Beko WKD6246W",675200,"https://goodzone.uz/product/chainik-beko-wkd6246w",0,"Электрочайники",0,0
"Beko","WKM4226R","Чайник Beko WKM4226R",348150,"https://goodzone.uz/product/chainik-beko-wkm4226r",2,"Электрочайники",0,0
"Beko","WKM7222I","Чайник Beko WKM7222I",348150,"https://goodzone.uz/product/chainik-beko-wkm7222i",0,"Электрочайники",0,0
"Bosch","TWK6A014","Чайник Bosch TWK6A014",506400,"https://goodzone.uz/product/chainik-bosch-twk6a014",2,"Электрочайники",0,0
"Bosch","TWK7601","Чайник Bosch TWK7601",422000,"https://goodzone.uz/product/chainik-bosch-twk7601",0,"Электрочайники",0,0
"Polaris","PEG0602","Электрическая шашлычница Polaris PEG 0602",685750,"https://goodzone.uz/product/elektricheskaya-shashlychnica-polaris-peg-0602",0,"Гриль",0,0
"KUKMARA","жгз41а","Кастрюля-жаровня KUKMARA жгз41а",295400,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgz41a",3,"Кастрюли",0,0
"KUKMARA","жго31а","Кастрюля-жаровня KUKMARA жго31а",286960,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgo31a",3,"Кастрюли",0,0
"KUKMARA","жгг51а","Кастрюля-жаровня KUKMARA жгг51а",338655,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgg51a",5,"Кастрюли",0,0
"KUKMARA","жга41а","Кастрюля-жаровня KUKMARA жга41а",295400,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhga41a",0,"Кастрюли",0,0
"KUKMARA","жмт32а","Кастрюля-жаровня KUKMARA жмт32а",252145,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhmt32a",3,"Кастрюли",0,0
"KUKMARA","жмф42а (мраморная)","Кастрюля-жаровня KUKMARA жмф42а (мраморная)",273245,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhmf42a",2,"Кастрюли",0,0
"KUKMARA","жмф52а","Кастрюля-жаровня KUKMARA жмф52а",289070,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhmf52a",2,"Кастрюли",0,0
"KUKMARA","жгз31а","Кастрюля-жаровня KUKMARA жгз31а",274300,"https://goodzone.uz/product/kastryulya-zharovnya-kukmara-zhgz31a",0,"Кастрюли",0,0
"Cooler Master","E 500 L","Кейс компьютерный Cooler Master E 500 L",474750,"https://goodzone.uz/product/keis-kompyuternyi-cooler-master-e-500-l",1,"Компьютерные кейсы",0,0
"COUGAR","Geminini M - Iron Gray","Кейс компьютерный COUGAR Geminini M - Iron Gray",675200,"https://goodzone.uz/product/keis-kompyuternyi-cougar-geminini-m-iron-gray",2,"Компьютерные кейсы",0,0
"Huntkey","GS400L","Кейс компьютерный Huntkey GS400L",369250,"https://goodzone.uz/product/keis-kompyuternyi-huntkey-gs400l",4,"Компьютерные кейсы",0,0
"EPA","EKK-12-1","Ключ крокодил EPA EKK-12-1",84400,"https://goodzone.uz/product/klyuch-krokodil-epa-ekk-12-1",0,"Электроинструменты",0,0
"RAZER","WT11","Коврик для мыши RAZER WT11",47475,"https://goodzone.uz/product/kovrik-dlya-myshi-razer-wt11",4,"Коврики",0,0
"HP","HP OMEN 300 Mouse Pad (1MY15AA)","Коврик для мыши HP OMEN 300 Mouse Pad (1MY15AA)",422000,"https://goodzone.uz/product/kovrik-dlya-myshi-hp-omen-300-mouse-pad-1my15aa",2,"Коврики",0,0
"HP","HP OMEN Mouse Pad 200 (3ML37AA)","Коврик для мыши HP OMEN Mouse Pad 200 (3ML37AA)",253200,"https://goodzone.uz/product/kovrik-dlya-myshi-hp-omen-mouse-pad-200-3ml37aa",1,"Коврики",0,0
"Edifier","R2000DB","Колонки Edifier R2000DB",1550850,"https://goodzone.uz/product/kolonki-edifier-r2000db",0,"Колонки",0,0
"Fenda","A111X","Колонки Fenda A111X",400900,"https://goodzone.uz/product/kolonki-fenda-a111x",0,"Колонки",0,0
"Fenda","F380X (UZ Version)","Колонки Fenda F380X (UZ Version)",633000,"https://goodzone.uz/product/kolonki-fenda-f380x-uz-version",0,"Колонки",0,0
"Remax","M9","Колонки Remax M9",316500,"https://goodzone.uz/product/kolonki-remax-m9",0,"Колонки",0,0
"Microlab","M-800","Колонки MICROLAB M-800",2848500,"https://goodzone.uz/product/kolonki-microlab-m-800",1,"Колонки",0,0
"Microlab","-","Колонки MICROLAB M-106",284850,"https://goodzone.uz/product/kolonki-microlab-m-106",0,"Колонки",0,0
"G-SYSTEM","G-012 RED","Колонки G-SYSTEM G-012 RED",47475,"https://goodzone.uz/product/kolonki-g-system-g-012-red",0,"Колонки",0,0
"G-SYSTEM","G-012 BLACK","Колонки G-SYSTEM G-012 BLACK",52750,"https://goodzone.uz/product/kolonki-g-system-g-012-black",0,"Колонки",0,0
"Microlab","M-119","Колонки MICROLAB M-119",358700,"https://goodzone.uz/product/kolonki-microlab-m-119",0,"Колонки",0,0
"Edifier","E25HD","Колонки Edifier E25HD",1582500,"https://goodzone.uz/product/kolonki-edifier-e25hd",2,"Колонки",0,0
"Sony","ICF-C1T","Колонки SONY ICF-C1T",362250,"https://goodzone.uz/product/kolonki-sony-icf-c1t",0,"Колонки",0,0
"Sony","MHC-V42D","Колонки SONY MHC-V42D",3660850,"https://goodzone.uz/product/kolonki-sony-mhc-v42d",0,"Колонки",0,0
"Fenda","F&D F560X","Колонки Fenda F&D F560X",738500,"https://goodzone.uz/product/kolonki-fenda-f-and-d-f560x",0,"Колонки",0,0
"ASEL","AF-0523","Мини-печь ASEL AF-0523",633000,"https://goodzone.uz/product/mini-pech-asel-af-0523",0,"Мини-печи",0,0
"Magna","MF3615-12S","Мини-печь MAGNA MF3615-12S",527500,"https://goodzone.uz/product/mini-pech-magna-mf-3615-12s",4,"Мини-печи",0,0
"Polaris","PGP1102D","Гриль Polaris PGP1102D",1266000,"https://goodzone.uz/product/gril-polaris-pgp1102d",2,"Гриль",0,0
"Polaris","PGP0903","Гриль Polaris PGP0903",1297650,"https://goodzone.uz/product/gril-polaris-pgp0903",5,"Гриль",0,0
"Polaris","PGP2202","Гриль Polaris PGP 2202 IQfry",1593050,"https://goodzone.uz/product/gril-polaris-pgp-2202-iqfry",3,"Гриль",0,0
"Polaris","PGP0202","Гриль Polaris PGP0202",1055000,"https://goodzone.uz/product/gril-polaris-pgp0202",0,"Гриль",0,0
"Bosch","TFB4402V","Гриль Bosch TFB4402V",970600,"https://goodzone.uz/product/gril-bosch-tfb4402v",1,"Гриль",0,0
"Kärcher","KB5","Электровеник KARCHER KB 5",1149950,"https://goodzone.uz/product/elektrovenik-karcher-kb-5",1,"Электрические устройства для дома",0,0
"Moulinex","ZU150110 Juiceo","Соковыжималка Moulinex ZU150110 Juiceo",2099450,"https://goodzone.uz/product/sokovyzhimalka-moulinex-zu150110-juiceo",0,"Соковыжималки",0,0
"LG","TW4V9RW9P ","Стиральная машина LG TW4V9RW9P BlackSteel",6142500,"https://goodzone.uz/product/stiralnaya-mashina-lg-tw4v9rw9p-blacksteel",1,"Стиральные машины",0,0
"LG","F4V5VS0W","Стиральная машина LG F4V5VS0W",4905750,"https://goodzone.uz/product/stiralnaya-mashina-lg-f4v5vs0w",1,"Стиральные машины",0,0
"LG","FH0J3NDN0","Стиральная машина LG FH0J3NDN0",3745250,"https://goodzone.uz/product/stiralnaya-mashina-lg-fh0j3ndn0",0,"Стиральные машины",0,0
"LG","F4J8VS2S","Стиральная машина LG F4J8VS2S",6277250,"https://goodzone.uz/product/stiralnaya-mashina-lg-f4j8vs2s",0,"Стиральные машины",0,0
"LG","49UM7100 49""","Телевизор LG 49UM7100 49""",5380500,"https://goodzone.uz/product/televizor-lg-49um7100-49",1,"Телевизоры",0,0
"LG","F2J9HS2S","Стиральная машина LG F2J9HS2S",5064000,"https://goodzone.uz/product/stiralnaya-mashina-lg-f2j9hs2s",0,"Стиральные машины",0,0
"LG","F2J9HS2W","Стиральная машина LG F2J9HS2W",5327750,"https://goodzone.uz/product/stiralnaya-mashina-lg-f2j9hs2w",0,"Стиральные машины",0,0
"LG","F2J7HS2S","Стиральная машина LG F2J7HS2S",5011250,"https://goodzone.uz/product/stiralnaya-mashina-lg-f2j7hs2s",0,"Стиральные машины",0,0
"LG","55SM8600 55""","Телевизор NanoCell LG 55SM8600 55""",9917000,"https://goodzone.uz/product/televizor-nanocell-lg-55sm8600-55",0,"Телевизоры",4,1
"LG","A09IWK","Настенная сплит-система LG A09IWK",11288500,"https://goodzone.uz/product/nastennaya-split-sistema-lg-a09iwk",0,"Кондиционеры",0,0
"LG","AM12BP","Настенная сплит-система LG AM12BP",6910250,"https://goodzone.uz/product/nastennaya-split-sistema-lg-am12bp",0,"Кондиционеры",0,0
"Rowenta","CV7930F0","Фен Rowenta CV7930F0 Silence AC",1086650,"https://goodzone.uz/product/fen-rowenta-cv7930f0-silence-ac",12,"Фены",0,0
"Rowenta","СV8722D0","Фен Rowenta Infini Pro Elite СV8722D0",611900,"https://goodzone.uz/product/fen-rowenta-infini-pro-elite-sv8722d0",0,"Фены",0,0
"Rowenta","CV7812F0","Фен Rowenta Signature Pro AC CV7812F0",474750,"https://goodzone.uz/product/fen-rowenta-signature-pro-ac-cv7812f0",1,"Фены",0,0
"Tefal","CM361838","Кофеварка Tefal CM361838",654100,"https://goodzone.uz/product/kofevarka-tefal-cm361838",5,"Кофеварки",0,0
"Rowenta","CV7810F0","Фен Rowenta CV7810F0",485300,"https://goodzone.uz/product/fen-rowenta-cv7810f0",2,"Фены",0,0
"Moulinex","FG 3608","Кофеварка Moulinex FG 3608",654100,"https://goodzone.uz/product/kofevarka-moulinex-fg-3608",6,"Кофеварки",0,0
"Tefal","TT130130","Тостер TEFAL TT130130",485300,"https://goodzone.uz/product/toster-tefal-tt130130",1,"Тостеры",0,0
